,dimensions,count,frequency
6044,"page (each): 11 1/2 × 8 11/16"" (29.2 × 22 cm); overall: (closed; vol. i): 11 5/8 × 9 × 1/2"" (29.5 × 22.8 × 1.3 cm); overall (closed; vol. ii): 11 5/8 × 9 × 5/8"" (29.5 × 22.8 × 1.6 cm)",1,8.13140348024069e-05
6045,"29 1/2 x 19 11/16"" (74.9 x 50 cm)",1,8.13140348024069e-05
6046,"30 1/4 x 45 1/4"" (76.8 x 114.9 cm)",1,8.13140348024069e-05
6047,"14 7/8 x 18"" (37.8 x 45.7 cm)",1,8.13140348024069e-05
6048,"plate: 5 x 2 3/4"" (12.7 x 7 cm); page (irreg.): 9 1/16 x 6 5/16"" (23 x 16 cm)",1,8.13140348024069e-05
6049,"20 3/4 x 53 1/4"" (52.7 x 135.3 cm)",1,8.13140348024069e-05
6050,"236 1/4 x 33"" (600.1 x 83.8 cm)",1,8.13140348024069e-05
6051,"plate: 10 3/16 x 7 1/16"" (25.9 x 17.9 cm); sheet: 14 9/16 x 10 15/16"" (37 x 27.8 cm)",1,8.13140348024069e-05
6052,"2 1/4 x 39 1/4 x 24"" (5.7 x 99.7 x 61 cm) scale 1:200",1,8.13140348024069e-05
6053,"8 5/8 x 4 9/16"" (22 x 11.6 cm)",1,8.13140348024069e-05
6054,"22 1/4 x 16 3/8"" (56.5 x 41.6 cm)",1,8.13140348024069e-05
6055,"plate: 5 1/2 x 4 3/4"" (14 x 12.1cm); page: 11 3/4 x 9 7/16"" (29.8 x 24 cm)",1,8.13140348024069e-05
6056,"22 1/4 x 14 1/4"" (56.5 x 36.2 cm)(irreg.)",1,8.13140348024069e-05
6057,"each: diam. 18 1/4"" (46.4 cm)",1,8.13140348024069e-05
6058,"overall:12 1/4 x 4 5/8"" (31.1 x 11.7 cm)
.a (bottle): 8 1/2 x 4 1/4"" (21.6 x 10.8 cm)
.b (cover): 4 x 4 5/8"" (10.2 x 11.7 cm)",1,8.13140348024069e-05
6059,"composition (irreg.): 1 1/4 × 2 15/16"" (3.1 × 7.4 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",1,8.13140348024069e-05
6060,"h. 4 1/2"" (11.4 cm)",1,8.13140348024069e-05
6061,"page 11 15/16 x 9 13/16"" (30 x 25 cm)
prints:  various dimensions.",1,8.13140348024069e-05
6062,"2 3/4 x 3 1/8 x 10 1/4"" (7 x 7.9 x 26 cm)",1,8.13140348024069e-05
6063,"page (each approx.): 6 7/8 × 4 1/2"" (17.4 × 11.5 cm); overall (closed): 7 5/8 × 5 3/8 × 1/4"" (19.3 × 13.6 × 0.6 cm)",1,8.13140348024069e-05
6064,"irreg. composition  3 9/16 x 9 7/8"" (9.1 x 25.1 cm)",1,8.13140348024069e-05
6065,"composition (irreg.): 29 x 20 3/16"" (73.6 x 51.3 cm); sheet: 37 13/16 × 26"" (96 × 66 cm)",1,8.13140348024069e-05
6066,"page: 8 1/16 x 7 5/16"" (20.5 x 18.5 cm)",1,8.13140348024069e-05
6067,"44 3/16 x 36 1/8"" (112.3 x 91.8 cm)",1,8.13140348024069e-05
6068,"composition (irreg.): 14 1/8 x 17 15/16"" (35.9 x 45.6 cm); page (irreg.): 19 x 23 1/4"" (48.3 x 59.1 cm)",1,8.13140348024069e-05
6069,"page: 7 11/16 x 5 7/16"" (19.6 x 13.8 cm)",1,8.13140348024069e-05
6070,"composition (irreg.): 15 3/4 x 12"" (40 x 30.5 cm); sheet: 25 1/16 x 19 5/16"" (63.7 x 49 cm)",1,8.13140348024069e-05
6071,"49 x 35 1/4"" (124.5 x 89.5 cm)",1,8.13140348024069e-05
6072,"16 1/2 x 11 3/4"" (41.9 x 29.9 cm)",1,8.13140348024069e-05
6073,"composition (irreg.): 4 7/16 × 5 3/8"" (11.2 × 13.7 cm); page: 12 5/16 × 9 13/16"" (31.3 × 25 cm)",1,8.13140348024069e-05
6074,"30 x 29 5/8 x 35"" (76.2 x 75.3 x 88.9 cm), seat h. 16 1/2"" (41.9 cm)",1,8.13140348024069e-05
6075,"26 x 24 3/8 x 41 3/4"" (66 x 61.9 x 106 cm)",1,8.13140348024069e-05
6076,"29 1/4 x 21 3/4 x 19 1/2"" (74.3 x 55.2 x 49.5 cm)",1,8.13140348024069e-05
6077,"composition (irreg.): 2 5/16 x 3 15/16"" (5.8 x 10 cm)",1,8.13140348024069e-05
6078,"26 x 19 1/4"" (66.0 x 48.9 cm)",1,8.13140348024069e-05
6079,"plate: 5 7/16 × 4 7/16"" (13.8 × 11.2 cm); sheet: 14 7/8 × 11 1/8"" (37.8 × 28.3 cm)",1,8.13140348024069e-05
6080,"composition (irreg.): 7 1/16 x 10 1/16"" (17.9 x 25.5 cm); sheet: 7 7/16 x 10 7/16"" (18.9 x 26.5 cm)",1,8.13140348024069e-05
6081,"page: 9 13/16 × 8 1/4"" (25 × 21 cm)",1,8.13140348024069e-05
6082,"25 1/4 x 19 3/4 x 55 1/4"" (64.1 x 50.2 x 140.3 cm)",1,8.13140348024069e-05
6083,"composition: 9 15/16 × 7 3/8"" (25.2 × 18.8 cm); page: 9 15/16 x 7 1/2"" (25.2 x 19 cm)",1,8.13140348024069e-05
6084,"62 1/2 x 46 3/4"" (158.8 x 118.7 cm)",1,8.13140348024069e-05
6085,"26 x 17 x 19 1/2"" (66 x 43.2 x 49.5 cm)",1,8.13140348024069e-05
6086,"7/8 x 7 7/16"" (2.2 x 18.9 cm)",1,8.13140348024069e-05
6087,"page (each approx.): 10 9/16 x 6 11/16"" (26.8 x 17 cm)",1,8.13140348024069e-05
6088,"17 3/4 x 15 3/4 x 13 3/4"" (45.1 x 40 x 35 cm)",1,8.13140348024069e-05
6089,"13 1/2 x 8"" (34.3 x 20.3 cm)",1,8.13140348024069e-05
6090,"composition (irreg.): 10 3/8 × 8 1/4"" (26.4 × 21 cm); page (each): 10 5/8 × 8 1/4"" (27 × 21 cm)",1,8.13140348024069e-05
6091,"page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm); overall (closed): 16 13/16 × 13 1/16 × 1 5/16"" (42.7 × 33.1 × 3.3 cm)",1,8.13140348024069e-05
6092,"7 1/2 x 1 1/4"" (19 x 3.2 cm)",1,8.13140348024069e-05
6093,"10 x 12 1/2 x 6 5/8"" (25.4 x 31.7 x 16.8 cm)",1,8.13140348024069e-05
6094,".1: 8 3/8 x 2 7/8"" (21.3 x 7.3 cm)
.2: 5 3/4 x 1 7/8"" (14.6 x 4.8 cm)
.3: 4 x 1 5/8"" (10.2 x 4.1 cm)",1,8.13140348024069e-05
6095,"plate: 6 7/8 × 5 7/8"" (17.5 × 14.9 cm); sheet: 13 3/16 × 10 1/4"" (33.5 × 26.1 cm)",1,8.13140348024069e-05
6096,"19 13/16 x 14 1/2"" (50.3 x 36.8 cm)",1,8.13140348024069e-05
6097,"17 1/4 x 6 7/8"" (43.8 x 17.5 cm)",1,8.13140348024069e-05
6098,"each: 8 1/2 x 5 3/8"" (21.6 x 13.7 cm)",1,8.13140348024069e-05
6099,"34 3/4 x 24"" (88.3 x 61 cm)",1,8.13140348024069e-05
6100,"composition: 4 1/4 x 3 3/16"" (10.8 x 8.1 cm); sheet: 8 1/4 x 9 1/16"" (21 x 23 cm)",1,8.13140348024069e-05
6101,"page (each): 12 × 9 3/16"" (30.5 × 23.4 cm); overall (closed): 11 13/16 × 9 3/16 × 3/16"" (30 × 23.4 × 0.5 cm)",1,8.13140348024069e-05
6102,"diam. 3 15/16"" (10 cm)",1,8.13140348024069e-05
6103,"plate: 11 7/8 × 9 15/16"" (30.2 × 25.2 cm); sheet: 15 × 12 13/16"" (38.1 × 32.5 cm)",1,8.13140348024069e-05
6104,"393 3/4 x 39 3/8"" (1000.2 x 100 cm)",1,8.13140348024069e-05
6105,"composition (irreg.): 6 5/16 x 9 15/16"" (16.1 x 25.2 cm); page: 17 5/16 x 12 13/16"" (44 x 32.5 cm)",1,8.13140348024069e-05
6106,"24 3/4 x 16 15/16"" (62.9 x 43.1 cm)",1,8.13140348024069e-05
6107,"40 9/16 x 28 3/4"" (103.1 x 72.8 cm)",1,8.13140348024069e-05
6108,"18 7/8 x 26 3/8"" (47.9 x 67.0 cm)",1,8.13140348024069e-05
6109,"composition (irreg.): 16 3/4 × 23 1/4"" (42.5 × 59 cm); sheet (irreg.): 16 3/4 × 23 1/4"" (42.5 × 59 cm)",1,8.13140348024069e-05
6110,"16 1/2 x 25 7/8"" (41.9 x 65.7 cm)",1,8.13140348024069e-05
6111,"irreg. composition  5/16 x 2 3/16"" (0.8 x 5.5 cm)",1,8.13140348024069e-05
6112,"8 15/16 x 6"" (22.7 x 15.2 cm)",1,8.13140348024069e-05
6113,"composition (irreg.): 5 7/16 x 6 3/4"" (13.8 x 17.1 cm); page: 12 5/8 x 10 1/4"" (32 x 26 cm)",1,8.13140348024069e-05
6114,"30 3/4 x 68 7/8 x 15 3/4"" (78.1 x 175 x 40 cm)",1,8.13140348024069e-05
6115,"27 3/4 x 29 x 76 3/8"" (70.5 x 73.7 x 194 cm)",1,8.13140348024069e-05
6116,"plate: 5 1/2 × 6 15/16"" (13.9 × 17.6 cm); sheet: 13 3/16 × 10 1/4"" (33.5 × 26 cm)",1,8.13140348024069e-05
6117,"page (folded): 13 x 10 1/8"" (33 x 25.7 cm); plate: 14 15/16 x 10 1/8"" (37.9 x 25.7 cm)",1,8.13140348024069e-05
6118,"44 1/2 x 59 1/2"" (113 x 151.1 cm)",1,8.13140348024069e-05
6119,"composition (irreg.): 29 15/16 x 22 1/16"" (76 x 56 cm); sheet: 29 15/16 × 22 3/8"" (76.1 × 56.8 cm)",1,8.13140348024069e-05
6120,"composition (irreg.): 8 1/16 × 6 5/8"" (20.4 × 16.9 cm); page: 9 3/8 × 7 5/16"" (23.8 × 18.5 cm)",1,8.13140348024069e-05
6121,"plate: 11 x 8 5/8"" (27.9 x 21.9cm)",1,8.13140348024069e-05
6122,"composition (irreg.): 13 9/16 × 20 1/8"" (34.5 × 51.1 cm); page (each): 14 3/16 × 10 1/8"" (36 × 25.7 cm)",1,8.13140348024069e-05
6123,"h. 50"" (127 cm)",1,8.13140348024069e-05
6124,"40 x 25 1/4"" (101.6 x 64.1 cm)",1,8.13140348024069e-05
6125,"46 1/2 x 60 5/8"" (118.1 x 154 cm)",1,8.13140348024069e-05
6126,"plate: 2 7/8 x 2 3/8"" (7.3 x 6.1 cm); page: 9 1/16 x 6 5/16"" (23 x 16 cm)",1,8.13140348024069e-05
6127,"59 1/2 x 39 3/4"" (151.1 x 100.9 cm)",1,8.13140348024069e-05
6128,"46 x 29 15/16"" (116.8 x 76.0 cm)",1,8.13140348024069e-05
6129,"27 3/4 x 22 x 22"" (70.5 x 55.9 x 55.9 cm)",1,8.13140348024069e-05
6130,"11 1/2 x 4 3/4"" (29.2 x 12.1 cm)",1,8.13140348024069e-05
6131,"4 3/8 x 10"" (11.1 x 25.4 cm)",1,8.13140348024069e-05
6132,"26 1/8 x 25 5/8 x 26"" (66.3 x 65.1 x 66 cm)",1,8.13140348024069e-05
6133,"19 5/8 x 58 5/8"" (49.8 x 148.9 cm)",1,8.13140348024069e-05
6134,"page (each): 11 15/16 × 9"" (30.4 × 22.9 cm); overall (closed): 11 15/16 × 9 × 1/8"" (30.4 × 22.9 × 0.3 cm)",1,8.13140348024069e-05
6135,"each: 4 1/4 x 3 1/16"" (10.8 x 7.7 cm)",1,8.13140348024069e-05
6136,"sheet (folded): 7 × 5 1/2"" (17.8 × 14 cm)",1,8.13140348024069e-05
6137,"plate: 13 9/16 × 11 5/8"" (34.5 × 29.5 cm); page: 19 11/16 × 16 7/8"" (50 × 42.8 cm)",1,8.13140348024069e-05
6138,"composition (irreg.): 12 11/16 x 9 3/4"" (32.3 x 24.7 cm); page: 14 15/16 x 11 1/8"" (38 x 28.2 cm)",1,8.13140348024069e-05
6139,"page (each approx.): 11 13/16 x 9 7/16"" (30 x 24 cm)",1,8.13140348024069e-05
6140,"26 1/4 x 19 1/8"" (66.7 x 48.5 cm)",1,8.13140348024069e-05
6141,"page  12 5/8 x 12 9/16"" (32.1 x 32 cm)
prints:  various dimensions.",1,8.13140348024069e-05
6142,"plate: 9 9/16 x 7 7/8"" (24.3 x 20 cm); sheet: 12 5/8 x 9 7/8"" (32 x 25.1 cm)",1,8.13140348024069e-05
6143,"composition (irreg.): 11 13/16 × 9 9/16"" (30 × 24.3 cm); page (each irreg.): 13 1/8 × 10 1/16"" (33.4 × 25.5 cm)",1,8.13140348024069e-05
6144,"33 3/4 x 84 x 32"" (85.7 x 213.4 x 81.3 cm)",1,8.13140348024069e-05
6145,"page (irreg.): 10 1/4 x 7 7/8"" (26 x 20 cm)",1,8.13140348024069e-05
6146,"page (each): 13 7/16 × 9 5/8"" (34.2 × 24.5 cm); overall (closed): 13 11/16 × 10 1/16 × 13/16"" (34.7 × 25.5 × 2 cm)",1,8.13140348024069e-05
6147,"22 7/8 x 14 7/8"" (58.1 x 37.8 cm)",1,8.13140348024069e-05
6148,".1: 3 1/8 x 7"" (8 x 17.8 cm)
.2: 3 x 6 1/8"" (7.6 x 15.6 cm)
.3: 3 x 5 1/2"" (7.6 x 14 cm)",1,8.13140348024069e-05
6149,"36 7/8 x 24 7/8"" (93.7 x 63 cm)",1,8.13140348024069e-05
6150,"40 × 25"" (101.6 × 63.5 cm)",1,8.13140348024069e-05
6151,"14 13/16 x 10 1/16"" (37.6 x 25.5 cm)",1,8.13140348024069e-05
6152,"55 3/4 x 9 x 12 1/8"" (141.6 x 22.8 x 30.8 cm)",1,8.13140348024069e-05
6153,"page:  12 7/8 x 9 13/16"" (32 x 25 cm); prints:  various dimensions.",1,8.13140348024069e-05
6154,"4 1/2 x 1 7/8 x 5 1/4"" (11.4 x 4.7 x 13.4 cm)",1,8.13140348024069e-05
6155,"29 7/8 x 45"" (75.9 x 114.3cm)",1,8.13140348024069e-05
6156,"composition and sheet (irreg.): 16 9/16 × 22 7/8"" (42 × 58.1 cm)",1,8.13140348024069e-05
6157,"41 x 27 1/4"" (104 x 69 cm)",1,8.13140348024069e-05
6158,"2 3/4 x 4 1/8 x 1 3/4"" (7 x 10.5 x 4.5 cm)",1,8.13140348024069e-05
6159,"composition (irreg.): 15 3/16 x 10 3/8"" (38.5 x 26.4 cm); page: 16 9/16 x 12 5/8"" (42 x 32 cm)",1,8.13140348024069e-05
6160,"composition (irreg.): 16 3/4 x 12 1/2"" (42.6 x 31.7cm); page: 16 3/4 × 13 5/16"" (42.5 × 33.8 cm)",1,8.13140348024069e-05
6161,"composition (irreg.): 6 15/16 × 5 3/16"" (17.6 × 13.1 cm); sheet: 9 1/2 × 6 1/2"" (24.2 × 16.5 cm)",1,8.13140348024069e-05
6162,"h. 8 1/4"" (21 cm), diam. 6 1/2"" (16.5 cm)",1,8.13140348024069e-05
6163,"page: 11 7/16 x 7 11/16"" (29 x 19.5 cm)",1,8.13140348024069e-05
6164,"composition (irreg.): 15 3/8 × 11 9/16"" (39 × 29.3 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",1,8.13140348024069e-05
6165,"plate: 8 9/16 x 11"" (21.8 x 28cm)",1,8.13140348024069e-05
6166,"page  17 1/2 x 14 15/16"" (44 x 38 cm)",1,8.13140348024069e-05
6167,"27 1/2 x  19 5/8"" ( x 69.8 x  49.8 cm)",1,8.13140348024069e-05
6168,"composition (irreg.): 6 15/16 × 5 3/8"" (17.6 × 13.7 cm); page (each): 8 11/16 × 6 9/16"" (22 × 16.7 cm)",1,8.13140348024069e-05
6169,".a (body): 4 1/2 x 9 x 7 1/2"" (11.4 x 22.9 x 19 cm)
.b (lid): 1 9/16 x 5 3/8"" (3.9 x 13.7 cm)",1,8.13140348024069e-05
6170,"composition (see child records): dimensions vary; sheet (orientation varies, each approx.): 15 3/16 x 11 15/16"" (38.6 x 30.2 cm)",1,8.13140348024069e-05
6171,"12 x 23 3/8"" (30.5 x 59.4 cm)",1,8.13140348024069e-05
6172,"4 3/8 x 9 1/2"" (11.1 x 24.1 cm)",1,8.13140348024069e-05
6173,"27 5/8 x 39 7/16"" (70.5 x 100.7 cm)",1,8.13140348024069e-05
6174,"composition (irreg.): 14 3/16 × 10 11/16"" (36 × 27.2 cm); sheet: 15 3/16 × 11 7/8"" (38.6 × 30.2 cm)",1,8.13140348024069e-05
6175,"8 3/4 x 7"" (22.2 x 17.8 cm)",1,8.13140348024069e-05
6176,"irreg. composition: 10 5/16 x 7 3/4"" (26.2 x 19.7 cm); page: 11 x 8 7/16"" (28 x 21.5 cm)",1,8.13140348024069e-05
6177,"25 15/16 x 18 13/16"" (65.8 x 47.9 cm)",1,8.13140348024069e-05
6178,"composition (irreg.): 5 1/4 x 4 1/8"" (13.3 x 10.5 cm)",1,8.13140348024069e-05
6179,"27 1/2 x 18 3/4"" (69.8 x 47.6 cm)",1,8.13140348024069e-05
6180,"plate: 2 15/16 x 2 3/8"" (7.4 x 6.1 cm); page: 9 1/16 x 6 5/16"" (23 x 16 cm)",1,8.13140348024069e-05
6181,"composition: 15 1/2 × 13 3/16"" (39.3 × 33.5 cm); page: 20 1/16 × 16"" (50.9 × 40.7 cm)",1,8.13140348024069e-05
6182,"composition: 10 1/2 x 8 1/4"" (26.6 x 21 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",1,8.13140348024069e-05
6183,"composition and page: 13 5/16 × 10 3/8"" (33.8 × 26.4 cm)",1,8.13140348024069e-05
6184,"28 x 21 3/4"" (71.1 x 55.2 cm)",1,8.13140348024069e-05
6185,"page (each): 12 3/16 x 9 3/8"" (31 x 23.8 cm); overall: 12 9/16 x 9 11/16 x 3/8"" (31.9 x 24.6 x 0.9 cm)",1,8.13140348024069e-05
6186,"67 × 34 × 11"" (170.2 × 86.4 × 27.9 cm)",1,8.13140348024069e-05
6187,"composition (irreg.): 12 × 7 9/16"" (30.5 × 19.2 cm); page: 14 7/8 × 11 1/16"" (37.8 × 28.1 cm)",1,8.13140348024069e-05
6188,"page (each): 7 15/16 × 5 15/16"" (20.2 × 15.1 cm); overall (closed): 8 × 6 × 1/16"" (20.3 × 15.2 × 0.1 cm)",1,8.13140348024069e-05
6189,"25 3/4 x 40"" (65.4 x 101.6 cm)",1,8.13140348024069e-05
6190,"9 x 15 x 15"" (22.8 x 38.1 x 38.1 cm)",1,8.13140348024069e-05
6191,"42 3/16 x 25 5/8 x 33 1/2"" (107.2 x 65.1 x 85.1 cm), seat h. 13"" (33 cm)",1,8.13140348024069e-05
6192,"composition (irreg.): 11 7/8 × 8 3/4"" (30.2 × 22.3 cm); page (each irreg.): 13 1/8 × 10 1/16"" (33.4 × 25.5 cm)",1,8.13140348024069e-05
6193,"composition (irreg.): 5 1/2 x 6 13/16"" (14 x 17.3 cm); page: 12 5/8 x 10 1/4"" (32 x 26 cm)",1,8.13140348024069e-05
6194,"19 7/8 x 22 1/4"" (50.5 x 56.5 cm)",1,8.13140348024069e-05
6195,"composition (irreg.): 12 3/8 x 9 5/8"" (31.5 x 24.5 cm); page: 12 5/8 x 9 13/16"" (32 x 25 cm)",1,8.13140348024069e-05
6196,"11 3/4 x 6 5/8 x 1 1/2"" (29.8 x 16.8 x 3.8 cm)",1,8.13140348024069e-05
6197,"sheet  25 9/16 x 19 11/16"" (65 x 50 cm)
page  26 7/8 x 20 9/16"" (68 x 52.2 cm)
prints: various dimensions.",1,8.13140348024069e-05
6198,"24 7/16 x 19 3/8"" (62.1 x 49.2 cm)",1,8.13140348024069e-05
6199,"7 x 4 1/2"" (17.8 x 11.4 cm)",1,8.13140348024069e-05
6200,"plate (irreg.): 6 1/8 × 3 3/4"" (15.5 × 9.5 cm); page (each): 9 13/16 × 6 1/2"" (25 × 16.5 cm)",1,8.13140348024069e-05
6201,"composition (irreg.): 10 3/8 × 7 5/16"" (26.4 × 18.5 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",1,8.13140348024069e-05
6202,"10 x 8 1/16"" (25.4 x 20.5 cm)",1,8.13140348024069e-05
6203,"45 x 29 1/2"" (114.3 x 74.8 cm)",1,8.13140348024069e-05
6204,"each: d. 9"" (22.9 cm), diam. 22"" (55.9 cm)",1,8.13140348024069e-05
6205,"dimensions range from a minimum l. 50 x w. 9 3/4"" (l. 127 x w. 24.8 cm) to a max. of l. 64 3/8 x w. 22 3/4"" (l. 163.5 x w. 57.8 cm)",1,8.13140348024069e-05
6206,"composition (irreg.): 2 9/16 x 2 13/16"" (6.5 x 7.1 cm); page: 8 1/4 x 7 1/16"" (21 x 18 cm)",1,8.13140348024069e-05
6207,"composition (irreg.): 9 13/16 × 7 9/16"" (25 × 19.2 cm); page: 9 15/16 x 7 1/2"" (25.2 x 19 cm)",1,8.13140348024069e-05
6208,"each: 14"" (35.6 cm), diam. 3"" (7.6 cm)",1,8.13140348024069e-05
6209,"6 5/16 x 3 1/8"" (16 x 7.9 cm)",1,8.13140348024069e-05
6210,"48 15/16 x 34 3/8"" (124.2 x 87.4 cm)",1,8.13140348024069e-05
6211,"5 1/8 x 51 7/8 x 6 7/8"" (13 x 131.8 x 17.5 cm)",1,8.13140348024069e-05
6212,"page  12 9/16 x 9 13/16"" (32 x 25 cm)",1,8.13140348024069e-05
6213,"composition (irreg.): 3 9/16 × 5 3/16"" (9 × 13.2 cm); page: 12 5/16 × 9 3/4"" (31.2 × 24.8 cm)",1,8.13140348024069e-05
6214,"each: 13 x 5"" (33 x 12.7 cm)",1,8.13140348024069e-05
6215,"3 5/8 x 4 1/8"" (9.2 x 10.5 cm)",1,8.13140348024069e-05
6216,"11 5/8 x 8 3/16"" (29.6 x 20.9 cm)",1,8.13140348024069e-05
6217,"1 3/4 x 2 1/2"" (4.5 x 6.4 cm)",1,8.13140348024069e-05
6218,"page  11 11/16 x 8 1/4"" (29 x 21 cm)",1,8.13140348024069e-05
6219,"17 1/2 x 13 3/8"" (44.5 x 34 cm)",1,8.13140348024069e-05
6220,"composition (irreg.): 5 11/16 × 5 3/8"" (14.5 × 13.6 cm); page (each): 11 7/16 × 9 3/8"" (29 × 23.8 cm)",1,8.13140348024069e-05
6221,"page (each): 6 7/8 x 5 1/8"" (17.4 x 13 cm)",1,8.13140348024069e-05
6222,"4"" (10.2 cm)",1,8.13140348024069e-05
6223,"6 7/8 x 4 13/16 x 2 11/16"" (17.5 x 12.2 x 6.8 cm)",1,8.13140348024069e-05
6224,"13 x 54 x 18"" (33 x 137.2 x 45.7 cm)",1,8.13140348024069e-05
6225,"34 x 50 1/4 x 26 1/4"" (86.4 x 127.7 x 66.7 cm)",1,8.13140348024069e-05
6226,"38 x 25"" (96.5 x 63.5cm)",1,8.13140348024069e-05
6227,"composition (irreg.): 1 9/16 × 2 1/2"" (4 × 6.4 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",1,8.13140348024069e-05
6228,"plate: 23 11/16 x 17 3/16"" (60.2 x 43.7 cm); sheet (irreg.): 25 11/16 x 19 15/16"" (65.2 x 50.6 cm)",1,8.13140348024069e-05
6229,"10 1/2 × 23 3/4"" (26.7 × 60.3 cm)",1,8.13140348024069e-05
6230,"irreg. composition  19 1/2 x 30 5/8"" (49.5 x 77.8 cm)",1,8.13140348024069e-05
6231,"page: 11 5/16 x 7 13/16"" (28.8 x 19.8 cm)",1,8.13140348024069e-05
6232,".a (ring): 1 5/8 x 14"" (4.1 x 35.5 cm)
.b (dial): 2"" (5.1 cm)",1,8.13140348024069e-05
6233,"page  13 3/4 x 15 9/16"" (35 x 39.5 cm)
prints:  various dimensions.",1,8.13140348024069e-05
6234,"composition (irreg.): 5 1/4 x 4 1/8"" (13.3 x 10.4 cm); page: 11 1/16 x 10 7/8"" (28.1 x 27.7 cm)",1,8.13140348024069e-05
6235,"2 x 7 1/4 x 7 1/4"" (5.1 x 18.4 x 18.4 cm)",1,8.13140348024069e-05
6236,"composition (irreg.): 20 7/8 x 14 15/16"" (53 x 37.9 cm); page: 22 1/16 x 15 1/16"" (56 x 38.3 cm)",1,8.13140348024069e-05
6237,"plate (see child records): dimensions vary; page (each approx., irreg.): 11 1/4 x 8 7/8"" (28 x 22.5 cm)",1,8.13140348024069e-05
6238,"5 1/2 x 6 1/8"" (14 x 15.6cm)",1,8.13140348024069e-05
6239,"composition (irreg.): 7 5/16 x 10 5/8"" (18.5 x 27 cm); page: 9 1/16 x 12"" (23 x 30.5 cm)",1,8.13140348024069e-05
6240,"8 3/4 x 17 1/2"" (22.2 x 44.5 cm)",1,8.13140348024069e-05
6241,"12 1/2 x 8 x 7 1/2"" (31.8 x 20.3 x 19.1 cm)",1,8.13140348024069e-05
6242,".1 (teacup): 2 1/8 x 3 5/8"" (5.4 x 9.2 cm)
.2 (saucer): 1 x 5 3/8"" (2.5 x 13.6 cm)",1,8.13140348024069e-05
6243,"41 3/4 x 30 1/4"" (105.8 x 76.7 cm)",1,8.13140348024069e-05
6244,"composition (irreg.): 4 3/16 x 8 9/16"" (10.6 x 21.7 cm); page: 13 3/4 × 10 5/8"" (35 × 27 cm)",1,8.13140348024069e-05
6245,"composition (irreg.): 11 1/2 × 5 9/16"" (29.2 × 14.2 cm); page: 12 5/8 × 9 15/16"" (32.1 × 25.2 cm)",1,8.13140348024069e-05
6246,"5/16 x 5/16 x 1/2"" (0.8 x 0.8 x 1.3 cm)",1,8.13140348024069e-05
6247,".1: 10 5/8 x 3 3/8"" (27 x 8.6 cm)
.2: 8 x 3 3/8"" (20.3 x 8.6 cm)",1,8.13140348024069e-05
6248,".1 (1-qt open saucepan): 2 1/4 x 6 1/8"" (5.7 x 15.5 cm)
.2a (4-qt saucepan): 5 3/8 x 7 5/8"" (13.7 x 19.3 cm)
.2b (cover): 8"" (20.3 cm)",1,8.13140348024069e-05
6249,".1: 36 x 33 3/4"" (91.5 x 85.7 cm)",1,8.13140348024069e-05
6250,"31 1/2 x 29 x 27"" (80 x 73.7 x 68.6 cm)",1,8.13140348024069e-05
6251,"composition (irreg.): 6 1/8 × 6 1/4"" (15.6 × 15.8 cm); page: 12 13/16 × 9 15/16"" (32.6 × 25.2 cm)",1,8.13140348024069e-05
6252,"36 1/2 x 49 1/2"" (92.7 x 125.7 cm)",1,8.13140348024069e-05
6253,"composition (irreg.): 7 1/16 x 5 1/16"" (17.9 x 12.8 cm); page: 13 3/4 × 10 5/8"" (35 × 27 cm)",1,8.13140348024069e-05
6254,"plate: 14 11/16 x 10 3/4"" (37.3 x 27.3 cm); page: 18 7/8 x 14 15/16"" (48 x 38 cm)",1,8.13140348024069e-05
6255,"8 3/4 x 5 x 1"" (22.2 x 12.7 x 2.6 cm)",1,8.13140348024069e-05
6256,"35 1/16 x 18 1/8 x 21 5/8"" (89 x 46 x 55 cm)",1,8.13140348024069e-05
6257,"irreg. composition  8 15/16 x 7"" (22.8 x 17.8 cm)
sheet  10 1/4 x 8 5/16"" (26 x 21.1 cm)",1,8.13140348024069e-05
6258,"9 1/4 x 6"" (23.5 x 15.2 cm)",1,8.13140348024069e-05
6259,"11 15/16 x 9 1/8"" (30.3 x 23.2 cm)",1,8.13140348024069e-05
6260,"34 3/8 x 53 1/2"" (87.3 x 135.9 cm)",1,8.13140348024069e-05
6261,"page: 11 3/4 x 8 1/4"" (29.8 x 21 cm)",1,8.13140348024069e-05
6262,"composition (irreg.): 10 13/16 x 9"" (27.5 x 22.8 cm); page: 14 3/16 x 11 1/4"" (36 x 28.5 cm)",1,8.13140348024069e-05
6263,"35 1/2 x 28 13/16"" (90.2 x 73.2 cm)",1,8.13140348024069e-05
6264,"plate: 5 7/8 × 4 1/16"" (14.9 × 10.3 cm); page: 9 3/4 × 6 1/4"" (24.8 × 15.8 cm)",1,8.13140348024069e-05
